Mod:Item:MetaData, Localized Name
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Upgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_tome:0, Living Armour Downgrade Tome
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:upgrade_trainer:0, Living Armour Training Bracelet
bloodmagic:arcane_ashes, Волшебный пепел
bloodmagic:monster_soul:0, Демоническая энергия
bloodmagic:monster_soul:1, Коррозионная демоническая энергия
bloodmagic:monster_soul:2, Разрушительная демоническая энергия
bloodmagic:monster_soul:3, Мстительная демоническая энергия
bloodmagic:monster_soul:4, Устойчивая демоническая энергия
bloodmagic:soul_gem:0, Маленький адский камень
bloodmagic:soul_gem:1, Небольшой адский камень
bloodmagic:soul_gem:2, Обычный адский камень
bloodmagic:soul_gem:3, Большой адский камень
bloodmagic:soul_gem:4, Великий адский камень
bloodmagic:soul_gem:0, Маленький адский камень
bloodmagic:soul_gem:1, Небольшой адский камень
bloodmagic:soul_gem:2, Обычный адский камень
bloodmagic:soul_gem:3, Большой адский камень
bloodmagic:soul_gem:4, Великий адский камень
bloodmagic:soul_gem:0, Маленький адский камень
bloodmagic:soul_gem:1, Небольшой адский камень
bloodmagic:soul_gem:2, Обычный адский камень
bloodmagic:soul_gem:3, Большой адский камень
bloodmagic:soul_gem:4, Великий адский камень
bloodmagic:soul_gem:0, Маленький адский камень
bloodmagic:soul_gem:1, Небольшой адский камень
bloodmagic:soul_gem:2, Обычный адский камень
bloodmagic:soul_gem:3, Большой адский камень
bloodmagic:soul_gem:4, Великий адский камень
bloodmagic:soul_gem:0, Маленький адский камень
bloodmagic:soul_gem:1, Небольшой адский камень
bloodmagic:soul_gem:2, Обычный адский камень
bloodmagic:soul_gem:3, Большой адский камень
bloodmagic:soul_gem:4, Великий адский камень
bloodmagic:soul_gem:0, Маленький адский камень
bloodmagic:soul_gem:1, Небольшой адский камень
bloodmagic:soul_gem:2, Обычный адский камень
bloodmagic:soul_gem:3, Большой адский камень
bloodmagic:soul_gem:4, Великий адский камень
bloodmagic:soul_snare:0, Простая ловушка
bloodmagic:sentient_sword, Разумный меч
bloodmagic:sentient_bow, Разумный лук
bloodmagic:sentient_armour_gem, Разумный камень
bloodmagic:sentient_axe, Разумный топор
bloodmagic:sentient_pickaxe, Разумная кирка
bloodmagic:sentient_shovel, Разумная лопата
bloodmagic:node_router, Node Router
bloodmagic:base_item_filter:0, Точный фильтр предметов
bloodmagic:base_item_filter:1, NBT фильтр предметов
bloodmagic:base_item_filter:2, Mod фильтр предметов
bloodmagic:base_item_filter:3, OreDict фильтр предметов
bloodmagic:base_fluid_filter:0, Фильтр жидкостей
bloodmagic:cutting_fluid:0, Базовая режущая жидкость
bloodmagic:cutting_fluid:1, Взрывчатый порошок
bloodmagic:sanguine_book, Инспектор блоков
bloodmagic:points_upgrade, item.bloodmagic.living_point_upgrade.name
bloodmagic:demon_will_gauge, Измеритель ауры демонической энергии
bloodmagic:potion_flask, Фляжка для зелий
bloodmagic:alchemic_vial, item.bloodmagic.alchemic_vial.name
bloodmagic:icarus_scroll, Свиток Икаруса
divinerpg:aquatic_dagger, Водяной кинжал
divinerpg:aquatic_maul, Водяная кувалда
divinerpg:aquatic_trident, Водяной трезубец
divinerpg:aquaton, Акватон
divinerpg:aquatooth_maul, Водяная кувалда
divinerpg:aquatooth_sword, Водяной меч
divinerpg:arlemite_stabber, Арлемитовый меч
divinerpg:bedrock_sword, Меч из коренной породы
divinerpg:bedrock_maul, Кувалда из коренной породы
divinerpg:bloodgem_sword, Каменно-кровавый меч
divinerpg:bluefire_sword, Меч Синего огня
divinerpg:corrupted_maul, Повреждённая кувалда
divinerpg:crabclaw_maul, Кувалда из клешни краба
divinerpg:cyclopsian_sword, Циклопический меч
divinerpg:death_bringer, Смертоносный
divinerpg:blue_divine_sword, Синий божественный меч
divinerpg:divine_sword, Божественный меч
divinerpg:gray_divine_sword, Серый божественный меч
divinerpg:green_divine_sword, Зелёный божественный меч
divinerpg:red_divine_sword, Красный божественный меч
divinerpg:yellow_divine_sword, Жёлтый божественный меч
divinerpg:dual_claw, Двойной коготь
divinerpg:black_ender_sword, Черный меч Края
divinerpg:blue_ender_sword, Синий меч Края
divinerpg:ender_sword, Меч Края
divinerpg:green_ender_sword, Зеленый меч Края
divinerpg:red_ender_sword, Красный меч Края
divinerpg:yellow_ender_sword, Желтый меч Края
divinerpg:frost_sword, Ледяной меч
divinerpg:flaming_fury, Пылающая ярость
divinerpg:fury_maul, Яростная кувалда
divinerpg:inferno_sword, Адский меч
divinerpg:jungle_knife, Нож джунглей
divinerpg:jungle_rapier, Рапира джунглей
divinerpg:molten_sword, Расплавленный меч
divinerpg:ocean_knife, Океанский нож
divinerpg:poison_saber, Ядовитая сабля
divinerpg:realmite_sword, Реалмитовый меч
divinerpg:rupee_rapier, Рупиевая рапира
divinerpg:sandslash, Песочная черта
divinerpg:scorching_sword, Палящий меч
divinerpg:shark_sword, Акулий меч
divinerpg:slime_sword, Слизневый меч
divinerpg:terran_dagger, Земляной кинжал
divinerpg:terran_knife, Земляной нож
divinerpg:terran_maul, Земляная кувалда
divinerpg:bluefire_bow, Лук синего огня
divinerpg:ender_bow, Лук Края
divinerpg:hunter_bow, Охотничий лук
divinerpg:inferno_bow, Адский лук
divinerpg:shadow_bow, Теневой лук
divinerpg:scythe, Коса
divinerpg:shuriken, Сюрикен
divinerpg:vile_storm, Подлый ураган
divinerpg:bowhead_anchor, Гренландский якорь
divinerpg:bowhead_cannon, Гренландская пушка
divinerpg:corrupted_cannon, Повреждённая пушка
divinerpg:crab_anchor, Клешневой якорь
divinerpg:crabclaw_cannon, Пушка из клешни краба
divinerpg:cyclopsian_staff, Циклопический жезл
divinerpg:frost_cannon, Холодная пушка
divinerpg:ghast_cannon, Пушка Гаста
divinerpg:golden_fury, Золотая ярость
divinerpg:liopleurodon_anchor, Якорь лиоплевродона
divinerpg:maelstrom, Водоворот
divinerpg:shark_anchor, Акулий якорь
divinerpg:serenade_of_death, Серенада смерти
divinerpg:serenade_of_health, Серенада здоровья
divinerpg:serenade_of_infusion, Серенада наполнения
divinerpg:serenade_striker, Ударная серенада
divinerpg:massivence, Массивенц
divinerpg:palavence, Палавенц
divinerpg:angelic_helmet, Ангельский шлем
divinerpg:angelic_chestplate, Ангельская кираса
divinerpg:angelic_leggings, Ангельские поножи
divinerpg:angelic_boots, Ангельские ботинки
divinerpg:aquastrive_helmet, Водяной шлем
divinerpg:aquastrive_chestplate, Водяная кираса
divinerpg:aquastrive_leggings, Водяные поножи
divinerpg:aquastrive_boots, Водяные ботинки
divinerpg:arlemite_helmet, Арлемитовый шлем
divinerpg:arlemite_chestplate, Арлемитовая кираса
divinerpg:arlemite_leggings, Арлемитовые поножи
divinerpg:arlemite_boots, Арлемитовые ботинки
divinerpg:bedrock_helmet, Шлем из коренной породы
divinerpg:bedrock_chestplate, Кираса из коренной породы
divinerpg:bedrock_leggings, Поножи из коренной породы
divinerpg:bedrock_boots, Ботинки из коренной породы
divinerpg:corrupted_helmet, Повреждённый шлем
divinerpg:corrupted_chestplate, Повреждённая кираса
divinerpg:corrupted_leggings, Повреждённые поножи
divinerpg:corrupted_boots, Повреждённые ботинки
divinerpg:divine_helmet, Божественный шлем
divinerpg:divine_chestplate, Божественная кираса
divinerpg:divine_leggings, Божественные поножи
divinerpg:divine_boots, Божественные ботинки
divinerpg:elite_realmite_helmet, Элитный реалмитовый шлем
divinerpg:elite_realmite_chestplate, Элитная реалмитовая кираса
divinerpg:elite_realmite_leggings, Элитные реалмитовые поножи
divinerpg:elite_realmite_boots, Элитные реалмитовые ботинки
divinerpg:ender_helmet, Шлем Края
divinerpg:ender_chestplate, Кираса Края
divinerpg:ender_leggings, Поножи Края
divinerpg:ender_boots, Ботинки Края
divinerpg:blue_ender_helmet, Синий шлем Края
divinerpg:blue_ender_chestplate, Синяя кираса Края
divinerpg:blue_ender_leggings, Синие поножи Края
divinerpg:blue_ender_boots, Синие ботинки Края
divinerpg:gray_ender_helmet, Серый шлем Края
divinerpg:gray_ender_chestplate, Серая кираса Края
divinerpg:gray_ender_leggings, Серые поножи Края
divinerpg:gray_ender_boots, Серые ботинки Края
divinerpg:green_ender_helmet, Зелёный шлем Края
divinerpg:green_ender_chestplate, Зелёная кираса Края
divinerpg:green_ender_leggings, Зелёные поножи Края
divinerpg:green_ender_boots, Зелёные ботинки Края
divinerpg:red_ender_helmet, Красный шлем Края
divinerpg:red_ender_chestplate, Красная кираса Края
divinerpg:red_ender_leggings, Красные поножи Края
divinerpg:red_ender_boots, Красные ботинки Края
divinerpg:yellow_ender_helmet, Жёлтый шлем Края
divinerpg:yellow_ender_chestplate, Жёлтая кираса Края
divinerpg:yellow_ender_leggings, Жёлтые поножи Края
divinerpg:yellow_ender_boots, Жёлтые ботинки Края
divinerpg:frozen_helmet, Замороженный шлем
divinerpg:frozen_chestplate, Замороженная кираса
divinerpg:frozen_leggings, Замороженные поножи
divinerpg:frozen_boots, Замороженные ботинки
divinerpg:inferno_helmet, Адский шлем
divinerpg:inferno_chestplate, Адская кираса
divinerpg:inferno_leggings, Адские поножи
divinerpg:inferno_boots, Адские ботинки
divinerpg:jack_o_man_helmet, Шлем Джек-О-Мена
divinerpg:jack_o_man_chestplate, Кираса Джек-О-Мена
divinerpg:jack_o_man_leggings, Поножи Джек-О-Мена
divinerpg:jack_o_man_boots, Ботинки Джек-О-Мена
divinerpg:jungle_helmet, Шлем джунглей
divinerpg:jungle_chestplate, Кираса джунглей
divinerpg:jungle_leggings, Поножи джунглей
divinerpg:jungle_boots, Ботинки джунглей
divinerpg:kraken_helmet, Шлем Кракена
divinerpg:kraken_chestplate, Кираса Кракена
divinerpg:kraken_leggings, Поножи Кракена
divinerpg:kraken_boots, Ботинки Кракена
divinerpg:netherite_helmet, Незеритовый шлем
divinerpg:netherite_chestplate, Незеритовая кираса
divinerpg:netherite_leggings, Незеритовые поножи
divinerpg:netherite_boots, Незеритовые ботинки
divinerpg:realmite_helmet, Реалмитовый шлем
divinerpg:realmite_chestplate, Реалмитовая кираса
divinerpg:realmite_leggings, Реалмитовые поножи
divinerpg:realmite_boots, Реалмитовые ботинки
divinerpg:rupee_helmet, Рупиевый шлем
divinerpg:rupee_chestplate, Рупиевая кираса
divinerpg:rupee_leggings, Рупиевые поножи
divinerpg:rupee_boots, Рупиевые ботинки
divinerpg:blue_rupee_helmet, Синий рупиевый шлем
divinerpg:blue_rupee_chestplate, Синяя рупиевая кираса
divinerpg:blue_rupee_leggings, Синие рупиевые поножи
divinerpg:blue_rupee_boots, Синие рупиевые ботинки
divinerpg:gray_rupee_helmet, Серый рупиевый шлем
divinerpg:gray_rupee_chestplate, Серая рупиевая кираса
divinerpg:gray_rupee_leggings, Серые рупиевые поножи
divinerpg:gray_rupee_boots, Серые рупиевые ботинки
divinerpg:green_rupee_helmet, Зелёный рупиевый шлем
divinerpg:green_rupee_chestplate, Зелёная рупиевая кираса
divinerpg:green_rupee_leggings, Зелёные рупиевые поножи
divinerpg:green_rupee_boots, Зелёные рупиевые ботинки
divinerpg:yellow_rupee_helmet, Жёлтый рупиевый шлем
divinerpg:yellow_rupee_chestplate, Жёлтая рупиевая кираса
divinerpg:yellow_rupee_leggings, Жёлтые рупиевые поножи
divinerpg:yellow_rupee_boots, Жёлтые рупиевые ботинки
divinerpg:red_rupee_helmet, Красный рупиевый шлем
divinerpg:red_rupee_chestplate, Красная рупиевая кираса
divinerpg:red_rupee_leggings, Красные рупиевые поножи
divinerpg:red_rupee_boots, Красные рупиевые ботинки
divinerpg:shadow_helmet, Шлем тени
divinerpg:shadow_chestplate, Кираса тени
divinerpg:shadow_leggings, Поножи тени
divinerpg:shadow_boots, Ботинки тени
divinerpg:skeleman_helmet, Шлем скелета
divinerpg:skeleman_chestplate, Кираса скелета
divinerpg:skeleman_leggings, Поножи скелета
divinerpg:skeleman_boots, Ботинки скелета
divinerpg:terran_helmet, Земляной шлем
divinerpg:terran_chestplate, Земляная кираса
divinerpg:terran_leggings, Земляные поножи
divinerpg:terran_boots, Земляные ботинки
divinerpg:wither_reaper_helmet, Шлем Увядшего жнеца
divinerpg:wither_reaper_chestplate, Кираса Увядшего жнеца
divinerpg:wither_reaper_leggings, Поножи Увядшего жнеца
divinerpg:wither_reaper_boots, Ботинки Увядшего жнеца
divinerpg:arlemite_shovel, Арлемитовая лопата
divinerpg:arlemite_pickaxe, Арлемитовая кирка
divinerpg:arlemite_axe, Арлемитовый топор
divinerpg:arlemite_hoe, Арлемитовая мотыга
divinerpg:arlemite_shickaxe, Арлемитовый мультиинструмент
divinerpg:bedrock_shovel, Лопата из коренной породы
divinerpg:bedrock_pickaxe, Кирка из коренной породы
divinerpg:bedrock_axe, Топор из коренной породы
divinerpg:corrupted_shovel, Повреждённая лопата
divinerpg:corrupted_pickaxe, Повреждённая кирка
divinerpg:corrupted_axe, Повреждённый топор
divinerpg:divine_shovel, Божественная лопата
divinerpg:divine_pickaxe, Божественная кирка
divinerpg:divine_axe, Божественный топор
divinerpg:divine_shickaxe, Божественный мультиинструмент
divinerpg:realmite_shovel, Реалмитовая лопата
divinerpg:realmite_pickaxe, Реалмитовая кирка
divinerpg:realmite_axe, Реалмитовый топор
divinerpg:realmite_hoe, Реалмитовая мотыга
divinerpg:rupee_shovel, Рупиевая лопата
divinerpg:rupee_pickaxe, Рупиевая кирка
divinerpg:rupee_axe, Рупиевый топор
divinerpg:rupee_hoe, Рупиевая мотыга
divinerpg:rupee_shickaxe, Рупиевый мультиинструмент
divinerpg:teleportation_crystal, Кристалл телепортации
divinerpg:corrupted_shards, Повреждённые осколки
divinerpg:divine_shards, Божественные осколки
divinerpg:ender_shards, Осколки Края
divinerpg:ice_shards, Ледяные осколки
divinerpg:jungle_shards, Осколки джунглей
divinerpg:molten_shards, Расплавленные осколки
divinerpg:terran_shards, Земляные осколки
divinerpg:corrupted_stone, Повреждённый камень
divinerpg:divine_stone, Божественный камень
divinerpg:ender_stone, Камень Края
divinerpg:ice_stone, Ледяной камень
divinerpg:jungle_stone, Камень джунглей
divinerpg:molten_stone, Расплавленный камень
divinerpg:shadow_stone, Теневой камень
divinerpg:terran_stone, Земляной камень
divinerpg:arlemite_ingot, Арлемитовый слиток
divinerpg:hellstone_ingot, Адский слиток
divinerpg:netherite_ingot, Незеритовый слиток
divinerpg:realmite_ingot, Реалмитовый слиток
divinerpg:rupee_ingot, Рупиевый слиток
divinerpg:shadow_bar, Слиток тени
divinerpg:call_of_the_watcher, Призыв Смотрителя
divinerpg:horde_horn, Рог Орды
divinerpg:infernal_flame, Адский огонь
divinerpg:mysterious_clock, Мистические часы
divinerpg:watching_eye, Смотрящее Око
divinerpg:ayeraco_fragment_blue, Фрагменты синего Айрако
divinerpg:ayeraco_fragment_green, Фрагменты зеленого Айрако
divinerpg:ayeraco_fragment_purple, Фрагменты фиолетового Айрако
divinerpg:ayeraco_fragment_red, Фрагменты красного Айрако
divinerpg:ayeraco_fragment_yellow, Фрагменты желтого Айрако
divinerpg:blue_diamond_chunk, Синий алмазный кусок
divinerpg:gray_diamond_chunk, Серый алмазный кусок
divinerpg:red_diamond_chunk, Красный алмазный кусок
divinerpg:yellow_diamond_chunk, Жёлтый алмазный кусок
divinerpg:green_diamond_chunk, Зелёный алмазный кусок
divinerpg:brown_grizzle_egg, Яйцо призыва Бурого гризли
divinerpg:husk_egg, Яйцо призыва Кадавра
divinerpg:smelter_egg, Яйцо призыва Смелтера
divinerpg:snapper_egg, Яйцо призыва Снаппера
divinerpg:stone_golem_egg, Яйцо призыва Каменного голема
divinerpg:white_grizzle_egg, Яйцо призыва Белого гризли
divinerpg:ehu_egg, Яйцо призыва Еху
divinerpg:aqua_ball, Водяной шар
divinerpg:aquatic_blaze_rod, Водяная палочка ифрита
divinerpg:aquatic_ingot, Водяной слиток
divinerpg:aquatic_pellets, Водяные гранулы
divinerpg:bedrock_chunk, Кусок бедрока
divinerpg:bloodgem, Камень крови
divinerpg:bluefire_stone, Камень синего огня
divinerpg:corrupted_bullet, Повреждённая пуля
divinerpg:crab_claw, Клешня краба
divinerpg:cyclops_eye, Глаз циклопа
divinerpg:cyclops_eye_shards, Осколки глаза циклопа
divinerpg:fury_fire, Грозный огонь
divinerpg:healing_stone, Камень здоровья
divinerpg:kraken_scale, Чешуйка Кракена
divinerpg:kraken_skin, Чешуя Кракена
divinerpg:legendary_ender_eye, Легендарное око Края
divinerpg:liopleurodon_skull, Череп лиоплевродона
divinerpg:liopleurodon_teeth, Зуб лиоплевродона
divinerpg:netherite_chunk, Незеритовый кусок
divinerpg:pure_aquatic_pellets, Очищенные водяные гранулы
divinerpg:purple_blaze, Фиолетовое пламя
divinerpg:shadow_coins, Теневая монета
divinerpg:shark_fin, Плавник акулы
divinerpg:whale_fin, Плавник кита
divinerpg:enderice, Рис Края
divinerpg:frostking_sword, Королевский ледяной меч
divinerpg:frozen_maul, Заморожённый молот
divinerpg:glacier_sword, Ледниковый меч
divinerpg:icine_sword, Ледяной меч
divinerpg:snowslash, Ледяная черта
divinerpg:icicle_bane, Снежная отрава
divinerpg:frossivence, Фростсивенс
divinerpg:snowstorm_bow, Лук метели
divinerpg:icicle_bow, Лук из сосулек
divinerpg:snowflake_shuriken, Снежный сюрикен
divinerpg:fractite_cannon, Фрактайтовая пушка
divinerpg:frostclaw_cannon, Ледяноклешневая пушка
divinerpg:sound_of_music, Звук музыки
divinerpg:sound_of_carols, Звук Каролса
divinerpg:serenade_of_ice, Серенада льда
divinerpg:santa_boots, Ботинки Санты
divinerpg:santa_pants, Поножи Санты
divinerpg:santa_tunic, Нагрудник Санты
divinerpg:santa_cap, Шапка Санты
divinerpg:snowflake, Снежинка
divinerpg:snow_globe, Снежный шар
divinerpg:advanced_mushroom_stew, Продвинутые тушёные грибы
divinerpg:bacon, Бекон
divinerpg:boiled_egg, Варёное яйцо
divinerpg:cheese, Сыр
divinerpg:chicken_dinner, Куриный обед
divinerpg:chocolate_log, Шоколадный батончик
divinerpg:donut, Пончик
divinerpg:egg_nog, Эгг-ног
divinerpg:raw_empowered_meat, Сырое усиленное мясо
divinerpg:empowered_meat, Усиленное мясо
divinerpg:enriched_magic_meat, Обогащённое магическое мясо
divinerpg:forbidden_fruit, Запретный фрукт
divinerpg:fruit_cake, Фруктовый пирог
divinerpg:hot_pumpkin_pie, Горячий тыквенный пирог
divinerpg:magic_meat, Магическое мясо
divinerpg:moonbulb, Лунная луковица
divinerpg:peppermints, Перечная мята
divinerpg:pink_glowbone, Розовая светокость
divinerpg:purple_glowbone, Фиолетовая светокость
divinerpg:sky_flower, Небесный цветок
divinerpg:snow_cones, Снежная шишка
divinerpg:tomato, Томат
divinerpg:white_mushroom, Белый гриб
divinerpg:winterberry, Зимняя ягода
divinerpg:eden_soul, Душа Эдема
divinerpg:wildwood_soul, Душа Дикого леса
divinerpg:apalachia_soul, Душа Апалачии
divinerpg:skythern_soul, Душа Небесного терна
divinerpg:mortum_soul, Душа Мортума
divinerpg:eden_fragments, Фрагменты Эдема
divinerpg:wildwood_fragments, Фрагменты Дикого леса
divinerpg:apalachia_fragments, Фрагменты Апалачии
divinerpg:skythern_fragments, Фрагменты Небесного терна
divinerpg:mortum_fragments, Фрагменты Мортума
divinerpg:eden_gem, Камень Эдема
divinerpg:wildwood_gem, Камень Дикого леса
divinerpg:apalachia_gem, Камень Апалачии
divinerpg:skythern_gem, Камень Небесного терна
divinerpg:mortum_gem, Камень Мортума
divinerpg:eden_chunk, Кусок Эдема
divinerpg:wildwood_chunk, Кусок Дикого леса
divinerpg:apalachia_chunk, Кусок Апалачии
divinerpg:skythern_chunk, Кусок Небесного терна
divinerpg:mortum_chunk, Кусок Мортума
divinerpg:eden_dust, Пыль Эдема
divinerpg:wildwood_dust, Пыль Дикого леса
divinerpg:apalachia_dust, Пыль Апалачии
divinerpg:skythern_dust, Пыль Небесного терна
divinerpg:mortum_dust, Пыль Мортума
divinerpg:eden_blade, Клинок Эдема
divinerpg:wildwood_blade, Клинок Дикого леса
divinerpg:apalachia_blade, Клинок Апалачии
divinerpg:skythern_blade, Клинок Небесного терна
divinerpg:mortum_blade, Клинок Мортума
divinerpg:halite_blade, Халитовый клинок
divinerpg:eden_bow, Лук Эдема
divinerpg:wildwood_bow, Лук Дикого леса
divinerpg:apalachia_bow, Лук Апалачии
divinerpg:skythern_bow, Лук Небесного терна
divinerpg:mortum_bow, Лук Мортума
divinerpg:halite_bow, Халитовый лук
divinerpg:twilight_bow, Сумеречный лук
divinerpg:eden_slicer, Ломтерезка Эдема
divinerpg:wildwood_slicer, Ломтерезка Дикого леса
divinerpg:apalachia_slicer, Ломтерезка Апалачии
divinerpg:skythern_slicer, Ломтерезка Небесного терна
divinerpg:mortum_slicer, Ломтерезка Мортума
divinerpg:halite_slicer, Халитовая ломтерезка
divinerpg:eden_blitz, Блиц Эдема
divinerpg:wildwood_blitz, Блиц Дикого леса
divinerpg:apalachia_blitz, Блиц Апалачии
divinerpg:skythern_blitz, Блиц Небесного терна
divinerpg:mortum_blitz, Блиц Мортума
divinerpg:halite_blitz, Халитовый блиц
divinerpg:eden_phaser, Фазер Эдема
divinerpg:wildwood_phaser, Фазер Дикого леса
divinerpg:apalachia_phaser, Фазер Апалачии
divinerpg:skythern_phaser, Фазер Небесного терна
divinerpg:mortum_phaser, Фазер Мортума
divinerpg:halite_phaser, Халитовый фазер
divinerpg:eden_shovel, Лопата Эдема
divinerpg:eden_pickaxe, Кирка Эдема
divinerpg:eden_axe, Топор Эдема
divinerpg:wildwood_shovel, Лопата Дикого леса
divinerpg:wildwood_pickaxe, Кирка Дикого леса
divinerpg:wildwood_axe, Топор Дикого леса
divinerpg:apalachia_shovel, Лопата Апалачии
divinerpg:apalachia_pickaxe, Кирка Апалачии
divinerpg:apalachia_axe, Топор Апалачии
divinerpg:skythern_shovel, Лопата Небесного терна
divinerpg:skythern_pickaxe, Кирка Небесного терна
divinerpg:skythern_axe, Топор Небесного терна
divinerpg:mortum_shovel, Лопата Мортума
divinerpg:mortum_pickaxe, Кирка Мортума
divinerpg:mortum_axe, Топор Мортума
divinerpg:eden_helmet, Шлем Эдема
divinerpg:eden_chestplate, Кираса Эдема
divinerpg:eden_leggings, Поножи Эдема
divinerpg:eden_boots, Ботинки Эдема
divinerpg:wildwood_helmet, Шлем Дикого леса
divinerpg:wildwood_chestplate, Кираса Дикого леса
divinerpg:wildwood_leggings, Поножи Дикого леса
divinerpg:wildwood_boots, Ботинки Дикого леса
divinerpg:apalachia_helmet, Шлем Апалачии
divinerpg:apalachia_chestplate, Кираса Апалачии
divinerpg:apalachia_leggings, Поножи Апалачии
divinerpg:apalachia_boots, Ботинки Апалачии
divinerpg:skythern_helmet, Шлем Небесного терна
divinerpg:skythern_chestplate, Кираса Небесного терна
divinerpg:skythern_leggings, Поножи Небесного терна
divinerpg:skythern_boots, Ботинки Небесного терна
divinerpg:mortum_helmet, Шлем Мортума
divinerpg:mortum_chestplate, Кираса Мортума
divinerpg:mortum_leggings, Поножи Мортума
divinerpg:mortum_boots, Ботинки Мортума
divinerpg:halite_helmet, Халитовый шлем
divinerpg:halite_chestplate, Халитовая кираса
